lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, timestamp, label
24.7896047,120.9947512,9.866000175476074,301.0492858886719,0.0,28.019999,-1.1999999,-9.54,-87.43768,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896047,120.9947512,9.866000175476074,301.0492858886719,0.0,25.619999,10.38,-22.5,93.286026,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896047,120.9947512,9.866000175476074,301.0492858886719,0.0,31.56,11.759999,-6.8399997,-59.180126,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896073,120.9947334,9.916999816894531,299.28851318359375,0.0,28.5,0.0,-2.9399998,-169.38808,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896119,120.9947172,9.944999694824219,298.468994140625,0.0,27.9,4.08,-14.5199995,-76.8822,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896119,120.9947172,9.944999694824219,298.468994140625,0.0,22.98,12.36,-26.4,82.35649,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896119,120.9947172,9.944999694824219,298.468994140625,0.0,29.939999,9.9,-10.38,-52.7317,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896119,120.9947172,9.944999694824219,298.468994140625,0.0,26.88,-1.5,-5.8799996,-96.382866,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.789612,120.9946992,9.996999740600586,296.0212097167969,0.0,25.439999,8.82,-20.88,100.048584,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.789612,120.9946992,9.996999740600586,296.0212097167969,0.0,23.279999,15.54,-26.039999,46.21036,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896118,120.9946852,10.01099967956543,293.8602600097656,0.0,29.46,9.66,-6.72,-91.747925,208_47,208_3,208_-93,208_2,208_-93,208_-17,208_0,15,SIDEWALK
24.7896118,120.9946852,10.01099967956543,293.8602600097656,0.0,26.699999,3.12,-11.58,-79.69571,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896118,120.9946852,10.01099967956543,293.8602600097656,0.0,25.98,13.799999,-21.42,84.21617,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896118,120.9946852,10.01099967956543,293.8602600097656,0.0,28.199999,21.9,-7.3799996,-44.000954,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896122,120.994669,9.973999977111816,291.84716796875,0.0,28.859999,5.8199997,2.1599998,-134.8686,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896121,120.9946555,9.979999542236328,289.8952331542969,0.0,28.8,0.24,-5.4,-89.40561,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896121,120.9946555,9.979999542236328,289.8952331542969,0.0,27.96,6.0,-15.36,88.726654,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896121,120.9946555,9.979999542236328,289.8952331542969,0.0,29.22,5.58,-1.14,-62.767982,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896121,120.9946555,9.979999542236328,289.8952331542969,0.0,24.3,-8.16,-2.82,-129.64268,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896113,120.9946435,9.954999923706055,287.5413818359375,0.0,26.22,-7.5,-9.719999,-142.60121,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896113,120.9946435,9.954999923706055,287.5413818359375,0.0,21.72,-8.4,-21.3,173.10565,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896096,120.9946329,10.020000457763672,285.0611877441406,0.0,24.0,-7.2,-16.98,-82.75167,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896096,120.9946329,10.020000457763672,285.0611877441406,0.0,22.38,-6.96,-21.42,-107.95688,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896096,120.9946329,10.020000457763672,285.0611877441406,0.0,23.279999,-2.6399999,-23.34,-66.7524,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896096,120.9946329,10.020000457763672,285.0611877441406,0.0,20.939999,-3.1799998,-25.56,-61.851555,208_53,208_8,208_-87,208_2,208_-87,208_-16,208_-10,25_49,25_0,25_-91,25_2,25_-91,25_-13,25_0,189_46,189_0,189_-94,189_2,189_-94,189_-19,189_0,33_44,33_0,33_-96,33_2,33_-96,33_-20,33_0,200_54,200_0,200_-86,200_2,200_-86,200_-17,200_0,15,SIDEWALK
24.7896098,120.9946201,10.052000045776367,283.6510009765625,0.0,17.76,-8.099999,-25.019999,-96.63524,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896098,120.9946201,10.052000045776367,283.6510009765625,0.0,17.1,-10.5,-24.9,-105.23648,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896099,120.994608,10.057999610900879,282.92999267578125,0.0,17.58,-6.48,-28.5,-100.152794,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896099,120.994608,10.057999610900879,282.92999267578125,0.0,20.46,-7.02,-22.92,-53.536537,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896099,120.994608,10.057999610900879,282.92999267578125,0.0,19.74,-11.82,-15.839999,-108.46364,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.78961,120.9945945,10.093000411987305,282.2547912597656,0.0,23.22,-9.78,-14.46,-104.82856,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.78961,120.9945945,10.093000411987305,282.2547912597656,0.0,24.24,-6.8399997,-13.5,-175.45805,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896074,120.9945817,10.144000053405762,280.9633483886719,0.0,22.02,-12.3,-11.219999,-108.76685,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896074,120.9945817,10.144000053405762,280.9633483886719,0.0,19.38,-13.86,-15.12,-121.3813,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896074,120.9945817,10.144000053405762,280.9633483886719,0.0,26.22,-1.8,-16.14,-131.31863,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896074,120.9945817,10.144000053405762,280.9633483886719,0.0,23.46,-2.58,-23.58,128.77058,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896027,120.99457,10.151000022888184,278.96697998046875,0.0,14.82,-13.98,-25.26,-112.14216,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896027,120.99457,10.151000022888184,278.96697998046875,0.0,18.6,-15.42,-13.5,-140.84468,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7896027,120.99457,10.151000022888184,278.96697998046875,0.0,27.48,-0.78,-11.759999,104.7491,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895996,120.9945588,10.097000122070312,276.8446350097656,0.0,24.539999,-7.56,-2.82,-108.680504,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895996,120.9945588,10.097000122070312,276.8446350097656,0.0,20.4,-16.68,-3.72,-148.99641,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895972,120.9945467,10.038000106811523,274.9178466796875,0.0,23.22,-11.28,0.29999998,-129.09396,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895972,120.9945467,10.038000106811523,274.9178466796875,0.0,28.619999,-4.5,-5.8799996,117.95443,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895972,120.9945467,10.038000106811523,274.9178466796875,0.0,27.119999,-7.7999997,4.44,-103.28297,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895972,120.9945467,10.038000106811523,274.9178466796875,0.0,21.96,-17.279999,0.96,-136.9015,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895956,120.9945346,9.989999771118164,273.75299072265625,0.0,24.48,-15.0,5.94,-144.1675,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895956,120.9945346,9.989999771118164,273.75299072265625,0.0,28.26,-5.04,7.3799996,167.9687,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895921,120.9945232,9.994000434875488,272.42181396484375,0.0,25.859999,-11.46,2.8799999,-112.71026,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895921,120.9945232,9.994000434875488,272.42181396484375,0.0,19.68,-20.46,2.3999999,-139.37752,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895921,120.9945232,9.994000434875488,272.42181396484375,0.0,25.8,-10.139999,3.6,174.78166,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895874,120.9945123,10.022000312805176,270.9096984863281,0.0,30.539999,-3.8999999,2.1,156.99236,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895874,120.9945123,10.022000312805176,270.9096984863281,0.0,27.9,-12.179999,2.76,-122.00774,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895874,120.9945123,10.022000312805176,270.9096984863281,0.0,23.76,-16.08,-1.62,-119.23475,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895824,120.9944996,10.013999938964844,269.3052673339844,0.0,29.46,-10.2,5.64,130.46497,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895824,120.9944996,10.013999938964844,269.3052673339844,0.0,29.4,-6.0,5.52,-115.34788,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895824,120.9944996,10.013999938964844,269.3052673339844,0.0,28.199999,-11.759999,0.84,-133.64174,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895757,120.9944883,9.907999992370605,266.8116149902344,0.0,26.16,-14.28,-2.04,-132.33951,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895757,120.9944883,9.907999992370605,266.8116149902344,0.0,29.039999,-9.42,1.3199999,124.03818,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895724,120.9944766,9.895000457763672,265.6737365722656,0.0,28.26,-5.04,11.82,-101.51028,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895724,120.9944766,9.895000457763672,265.6737365722656,0.0,24.66,-12.96,-3.78,-115.679115,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895724,120.9944766,9.895000457763672,265.6737365722656,0.0,27.42,-8.82,5.04,-149.36493,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895724,120.9944766,9.895000457763672,265.6737365722656,0.0,29.279999,-5.1,1.4399999,127.5914,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895667,120.994466,9.909000396728516,263.61810302734375,0.0,28.859999,-6.8999996,-0.53999996,-96.691154,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895667,120.994466,9.909000396728516,263.61810302734375,0.0,22.38,-15.54,-10.8,-120.80531,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895628,120.994456,9.918000221252441,262.57928466796875,0.0,29.4,-4.02,-2.6399999,-160.3716,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895628,120.994456,9.918000221252441,262.57928466796875,0.0,27.359999,-5.58,-6.12,-153.61241,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895628,120.994456,9.918000221252441,262.57928466796875,0.0,23.519999,-15.9,-8.04,-133.61008,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895628,120.994456,9.918000221252441,262.57928466796875,0.0,13.559999,-24.84,-10.2,-142.1638,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895566,120.9944461,9.847999572753906,260.20166015625,0.0,28.32,-7.9199996,-5.7599998,174.55418,208_52,208_2147483647,208_-88,208_2,208_-88,208_-13,208_3,15,SIDEWALK
24.7895566,120.9944461,9.847999572753906,260.20166015625,0.0,26.64,-10.26,-7.8599997,-118.155945,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895541,120.9944338,9.810999870300293,260.0777282714844,0.0,21.359999,-16.74,-9.78,-140.9862,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895541,120.9944338,9.810999870300293,260.0777282714844,0.0,21.48,-19.439999,-3.48,-135.93367,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895541,120.9944338,9.810999870300293,260.0777282714844,0.0,28.8,-5.2799997,0.96,137.47517,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895495,120.9944241,9.498000144958496,259.290771484375,0.0,25.56,-12.54,-1.26,-108.912636,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895495,120.9944241,9.498000144958496,259.290771484375,0.0,17.34,-21.18,-9.96,-127.650375,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895446,120.9944125,9.147000312805176,257.9496154785156,0.0,23.1,-17.82,3.3,-141.38165,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895446,120.9944125,9.147000312805176,257.9496154785156,0.0,25.439999,-13.139999,-1.92,143.19016,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895446,120.9944125,9.147000312805176,257.9496154785156,0.0,22.439999,-16.32,-7.74,-116.8179,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895446,120.9944125,9.147000312805176,257.9496154785156,0.0,14.82,-24.0,-14.639999,-136.43027,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895389,120.994399,9.197999954223633,256.0075988769531,0.0,24.119999,-15.719999,3.12,170.37817,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895389,120.994399,9.197999954223633,256.0075988769531,0.0,25.859999,-12.059999,1.0799999,-170.21376,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895327,120.9943875,9.234999656677246,254.003662109375,0.0,22.8,-17.22,-7.3799996,-113.43404,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895327,120.9943875,9.234999656677246,254.003662109375,0.0,15.24,-24.9,-12.9,-144.90285,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895327,120.9943875,9.234999656677246,254.003662109375,0.0,23.82,-17.699999,1.74,145.36598,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895327,120.9943875,9.234999656677246,254.003662109375,0.0,24.539999,-15.599999,-3.9599998,-140.48964,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895264,120.9943767,9.204999923706055,252.1571502685547,0.0,20.16,-16.8,-15.12,-102.93878,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895264,120.9943767,9.204999923706055,252.1571502685547,0.0,12.54,-23.58,-15.599999,-157.44888,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895195,120.994367,9.298999786376953,249.95193481445312,0.0,22.8,-17.76,-1.26,143.7726,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895195,120.994367,9.298999786376953,249.95193481445312,0.0,21.539999,-18.06,-5.64,-134.17247,208_50,208_2147483647,208_-90,208_2,208_-90,208_-14,208_-13,15,SIDEWALK
24.7895195,120.994367,9.298999786376953,249.95193481445312,0.0,14.94,-23.22,-12.66,-135.03693,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7895109,120.9943563,9.399999618530273,247.2337646484375,0.0,14.04,-26.22,-4.14,-161.00623,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7895109,120.9943563,9.399999618530273,247.2337646484375,0.0,24.72,-14.759999,2.58,143.7373,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7895026,120.9943457,9.512999534606934,245.0327911376953,0.0,20.82,-19.08,-0.29999998,-121.17195,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7895026,120.9943457,9.512999534606934,245.0327911376953,0.0,5.2799997,-29.34,-15.9,-152.63779,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7895026,120.9943457,9.512999534606934,245.0327911376953,0.0,15.0,-24.48,10.92,-157.56036,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894958,120.9943379,9.531000137329102,243.00094604492188,0.0,22.439999,-15.78,12.66,-160.05873,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894958,120.9943379,9.531000137329102,243.00094604492188,0.0,16.68,-23.939999,-5.46,-131.47925,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894958,120.9943379,9.531000137329102,243.00094604492188,0.0,5.46,-30.359999,-9.12,-168.77556,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894884,120.99433,10.069000244140625,240.3873291015625,0.0,17.52,-19.02,16.859999,-176.20912,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894884,120.99433,10.069000244140625,240.3873291015625,0.0,20.64,-18.119999,5.1,-132.59497,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894884,120.99433,10.069000244140625,240.3873291015625,0.0,6.96,-28.859999,-13.32,-148.45464,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894792,120.9943243,10.093000411987305,236.21673583984375,0.0,1.8,-33.96,-1.62,-178.52591,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894792,120.9943243,10.093000411987305,236.21673583984375,0.0,21.359999,-15.42,15.96,158.08499,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894708,120.9943165,10.111000061035156,234.50997924804688,0.0,22.199999,-17.58,-1.0799999,-126.03341,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
24.7894708,120.9943165,10.111000061035156,234.50997924804688,0.0,8.34,-28.26,-13.679999,-141.0854,208_60,208_0,208_-80,208_2,208_-80,208_-12,208_0,181_49,181_0,181_-91,181_2,181_-91,181_-14,181_0,33_43,33_0,33_-97,33_2,33_-97,33_-18,33_0,192_40,192_0,192_-100,192_2,192_-100,192_-24,192_0,188_58,188_0,188_-82,188_2,188_-82,188_-17,188_0,15,SIDEWALK
