lat, lon, acc, bear, bearAcc, magnetometer_x, magnetometer_y, magnetometer_z, heading, 33_asuLevel, 33_cqi, 33_dbm, 33_level, 33_rsrp, 33_rsrq, 33_rssnr, 25_asuLevel, 25_cqi, 25_dbm, 25_level, 25_rsrp, 25_rsrq, 25_rssnr, timestamp, label
24.788108,120.994812,9.961000442504883,64.13701629638672,0.0,-18.119999,-3.84,-39.42,81.94715,33_60,33_2147483647,33_-80,33_2,33_-80,33_-10,33_3,16,SIDEWALK
24.788108,120.994812,9.961000442504883,64.13701629638672,0.0,-3.6,14.88,-38.82,2.96415,33_60,33_2147483647,33_-80,33_2,33_-80,33_-10,33_3,16,SIDEWALK
24.7881147,120.9948224,9.975000381469727,55.601470947265625,0.0,6.66,17.82,-35.7,-24.50403,33_60,33_2147483647,33_-80,33_2,33_-80,33_-10,33_3,16,SIDEWALK
24.7881147,120.9948224,9.975000381469727,55.601470947265625,0.0,-20.52,-5.1,-38.399998,94.34078,33_60,33_2147483647,33_-80,33_2,33_-80,33_-10,33_3,16,SIDEWALK
24.7881147,120.9948224,9.975000381469727,55.601470947265625,0.0,-21.779999,-8.04,-36.78,99.20411,33_60,33_2147483647,33_-80,33_2,33_-80,33_-10,33_3,16,SIDEWALK
24.7881207,120.9948339,10.03499984741211,63.6358528137207,0.0,3.12,11.58,-38.34,-76.559204,33_60,33_2147483647,33_-80,33_2,33_-80,33_-10,33_3,16,SIDEWALK
24.7881207,120.9948339,10.03499984741211,63.6358528137207,0.0,-2.76,8.58,-40.2,20.320534,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881207,120.9948339,10.03499984741211,63.6358528137207,0.0,-21.359999,-13.5,-35.88,83.25797,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881256,120.9948474,10.140999794006348,69.03856658935547,0.0,-9.24,-2.7,-41.76,58.184155,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881256,120.9948474,10.140999794006348,69.03856658935547,0.0,11.219999,12.0,-38.82,-65.4075,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881317,120.9948603,10.156000137329102,63.15890121459961,0.0,-8.4,-3.78,-42.6,79.8687,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881317,120.9948603,10.156000137329102,63.15890121459961,0.0,-17.279999,-13.44,-37.26,107.810036,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881317,120.9948603,10.156000137329102,63.15890121459961,0.0,1.86,0.71999997,-42.66,47.967293,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881317,120.9948603,10.156000137329102,63.15890121459961,0.0,-2.1599998,4.62,-42.0,-39.84045,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881408,120.9948733,10.079000473022461,56.91183090209961,0.0,-20.58,-16.68,-33.96,126.02065,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881408,120.9948733,10.079000473022461,56.91183090209961,0.0,-18.539999,-14.16,-37.26,95.343666,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881488,120.9948855,10.093000411987305,54.71978759765625,0.0,13.32,10.08,-37.86,-54.667088,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881488,120.9948855,10.093000411987305,54.71978759765625,0.0,4.74,8.04,-41.28,12.295717,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881488,120.9948855,10.093000411987305,54.71978759765625,0.0,-13.799999,-7.56,-39.3,87.290924,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881488,120.9948855,10.093000411987305,54.71978759765625,0.0,11.759999,1.38,-39.66,35.131027,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881584,120.9948971,10.13599967956543,55.9874153137207,0.0,21.18,13.44,-33.42,-70.29272,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881663,120.9949075,10.187000274658203,53.21996307373047,0.0,-2.04,-5.94,-42.36,86.43187,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881663,120.9949075,10.187000274658203,53.21996307373047,0.0,-15.78,-15.719999,-37.02,108.62374,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881663,120.9949075,10.187000274658203,53.21996307373047,0.0,5.46,7.3799996,-40.379997,5.4582205,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881663,120.9949075,10.187000274658203,53.21996307373047,0.0,18.48,12.24,-35.76,-52.86645,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881763,120.9949175,10.253000259399414,51.46442413330078,0.0,-12.12,-10.679999,-40.32,105.98894,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881763,120.9949175,10.253000259399414,51.46442413330078,0.0,-13.679999,-10.44,-38.879997,106.07125,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881852,120.9949276,10.27400016784668,52.08078384399414,0.0,9.3,12.719999,-38.16,-23.525572,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881852,120.9949276,10.27400016784668,52.08078384399414,0.0,9.719999,15.36,-36.899998,-17.212137,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881852,120.9949276,10.27400016784668,52.08078384399414,0.0,-13.32,-12.719999,-38.52,90.72132,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881852,120.9949276,10.27400016784668,52.08078384399414,0.0,-6.96,-0.59999996,-40.92,78.08562,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881952,120.9949368,10.291000366210938,49.88735580444336,0.0,16.5,12.24,-36.6,-73.51699,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881952,120.9949368,10.291000366210938,49.88735580444336,0.0,2.1,-1.1999999,-42.899998,45.67976,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7881952,120.9949368,10.291000366210938,49.88735580444336,0.0,-14.46,-15.36,-37.44,88.5986,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882053,120.9949443,10.267999649047852,44.54781723022461,0.0,0.9,4.08,-41.16,28.36631,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882053,120.9949443,10.267999649047852,44.54781723022461,0.0,20.52,15.299999,-31.619999,-77.6119,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882145,120.9949521,10.355999946594238,41.86812210083008,0.0,-4.14,-3.4199998,-40.92,97.03184,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882145,120.9949521,10.355999946594238,41.86812210083008,0.0,-12.54,-11.34,-38.64,105.12115,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882145,120.9949521,10.355999946594238,41.86812210083008,0.0,12.599999,10.5,-37.62,-23.849937,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882145,120.9949521,10.355999946594238,41.86812210083008,0.0,17.699999,14.46,-33.18,-34.457806,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882244,120.9949611,10.347999572753906,42.100486755371094,0.0,-6.48,-10.44,-40.079998,94.0743,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882244,120.9949611,10.347999572753906,42.100486755371094,0.0,-3.8999999,0.59999996,-41.94,72.99321,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882344,120.9949721,10.373000144958496,41.56330871582031,0.0,21.06,16.08,-32.1,-69.37279,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882344,120.9949721,10.373000144958496,41.56330871582031,0.0,18.06,15.12,-34.02,-49.204525,33_64,33_10,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7882344,120.9949721,10.373000144958496,41.56330871582031,0.0,-17.34,-6.66,-39.239998,74.204735,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882468,120.9949841,10.36299991607666,40.25664138793945,0.0,4.14,11.34,-39.059998,-9.766117,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882468,120.9949841,10.36299991607666,40.25664138793945,0.0,19.439999,15.42,-32.219997,-64.65936,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882588,120.9949925,10.277000427246094,40.359371185302734,0.0,-1.5,-5.58,-41.82,98.29964,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882588,120.9949925,10.277000427246094,40.359371185302734,0.0,-11.4,-7.14,-40.02,97.611115,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882588,120.9949925,10.277000427246094,40.359371185302734,0.0,13.679999,17.279999,-34.14,-49.975002,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882588,120.9949925,10.277000427246094,40.359371185302734,0.0,16.619999,17.039999,-34.5,-17.543755,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882687,120.9949999,10.267999649047852,39.175167083740234,0.0,-2.3999999,-1.26,-42.42,86.13095,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882687,120.9949999,10.267999649047852,39.175167083740234,0.0,8.46,11.46,-38.64,20.874365,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882687,120.9949999,10.267999649047852,39.175167083740234,0.0,25.14,26.099998,-21.359999,-51.987606,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882809,120.9950082,10.204000473022461,36.994503021240234,0.0,8.04,9.78,-39.48,65.336975,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882809,120.9950082,10.204000473022461,36.994503021240234,0.0,-2.58,4.74,-41.94,59.72217,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882809,120.9950082,10.204000473022461,36.994503021240234,0.0,11.5199995,22.14,-31.019999,-7.682655,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882809,120.9950082,10.204000473022461,36.994503021240234,0.0,23.82,23.76,-23.76,-45.595196,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882923,120.9950169,10.175999641418457,31.633682250976562,0.0,-1.3199999,1.4399999,-43.02,93.9169,33_68,33_2147483647,33_-72,33_3,33_-72,33_-4,33_13,16,SIDEWALK
24.7882923,120.9950169,10.175999641418457,31.633682250976562,0.0,-7.44,7.02,-40.14,76.69633,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883075,120.9950256,10.166999816894531,28.763023376464844,0.0,24.6,23.519999,-25.08,-49.50021,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883075,120.9950256,10.166999816894531,28.763023376464844,0.0,26.4,18.48,-27.0,-36.35752,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883233,120.9950338,10.118000030517578,26.837366104125977,0.0,0.12,-4.44,-43.14,85.714935,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883233,120.9950338,10.118000030517578,26.837366104125977,0.0,7.74,7.7999997,-39.239998,45.618824,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883233,120.9950338,10.118000030517578,26.837366104125977,0.0,30.119999,20.4,-21.96,-88.186005,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883383,120.9950432,10.08899974822998,26.756683349609375,0.0,13.0199995,6.8999996,-38.879997,73.37062,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883383,120.9950432,10.08899974822998,26.756683349609375,0.0,0.48,0.84,-41.7,88.86708,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883383,120.9950432,10.08899974822998,26.756683349609375,0.0,20.82,17.22,-30.9,-22.580866,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883383,120.9950432,10.08899974822998,26.756683349609375,0.0,23.039999,22.56,-26.34,-41.41449,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883541,120.9950522,9.980999946594238,25.017648696899414,0.0,3.6599998,3.3,-41.34,67.5581,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883541,120.9950522,9.980999946594238,25.017648696899414,0.0,6.06,16.14,-37.079998,30.744038,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883695,120.995059,10.005999565124512,24.24349021911621,0.0,22.98,27.42,-19.08,-59.860146,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883695,120.995059,10.005999565124512,24.24349021911621,0.0,14.88,21.9,-31.199999,5.8543324,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883695,120.995059,10.005999565124512,24.24349021911621,0.0,4.38,7.08,-41.219997,37.115543,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883861,120.9950641,10.053000450134277,21.860506057739258,0.0,17.1,20.939999,-30.0,-5.286961,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883861,120.9950641,10.053000450134277,21.860506057739258,0.0,33.719997,25.199999,-11.94,-66.53119,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883861,120.9950641,10.053000450134277,21.860506057739258,0.0,10.86,12.24,-37.739998,82.85242,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883998,120.995067,10.07800006866455,19.136367797851562,0.0,5.8199997,12.179999,-38.04,71.13471,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883998,120.995067,10.07800006866455,19.136367797851562,0.0,24.66,28.74,-17.4,-40.11994,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883998,120.995067,10.07800006866455,19.136367797851562,0.0,21.0,20.939999,-29.039999,-40.552372,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883998,120.995067,10.07800006866455,19.136367797851562,0.0,-4.62,-2.76,-42.42,96.36226,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7883998,120.995067,10.07800006866455,19.136367797851562,0.0,11.34,12.3,-35.7,13.638227,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7884232,120.995071,10.059000015258789,16.538198471069336,0.0,34.68,18.96,-18.539999,-82.82786,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7884232,120.995071,10.059000015258789,16.538198471069336,0.0,14.58,9.36,-37.14,78.083626,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7884232,120.995071,10.059000015258789,16.538198471069336,0.0,1.8,0.0,-40.68,80.03988,33_61,33_2147483647,33_-79,33_2,33_-79,33_-8,33_8,16,SIDEWALK
24.7884345,120.9950706,10.114999771118164,15.163779258728027,0.0,20.82,17.52,-30.3,-38.06112,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884345,120.9950706,10.114999771118164,15.163779258728027,0.0,30.9,17.88,-22.5,-61.783062,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884464,120.9950713,10.071000099182129,14.447590827941895,0.0,4.08,2.3999999,-40.86,88.33798,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884464,120.9950713,10.071000099182129,14.447590827941895,0.0,4.8599997,8.28,-38.46,44.449066,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884464,120.9950713,10.071000099182129,14.447590827941895,0.0,29.88,19.5,-22.38,-86.73293,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884589,120.9950718,10.029999732971191,13.15638256072998,0.0,18.84,14.46,-33.899998,-27.269396,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884589,120.9950718,10.029999732971191,13.15638256072998,0.0,4.44,8.34,-39.48,83.359505,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884589,120.9950718,10.029999732971191,13.15638256072998,0.0,20.279999,20.699999,-28.68,-15.531179,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884589,120.9950718,10.029999732971191,13.15638256072998,0.0,31.26,21.24,-18.119999,-71.32925,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884724,120.9950715,10.027999877929688,11.53628921508789,0.0,9.42,8.76,-38.82,79.73752,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.7884724,120.9950715,10.027999877929688,11.53628921508789,0.0,9.66,13.259999,-37.8,71.344086,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.788486,120.9950732,9.982999801635742,11.004852294921875,0.0,27.0,25.38,-19.859999,-40.162376,33_64,33_2147483647,33_-76,33_3,33_-76,33_-6,33_15,16,SIDEWALK
24.788486,120.9950732,9.982999801635742,11.004852294921875,0.0,28.74,23.82,-21.48,-44.59727,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.788486,120.9950732,9.982999801635742,11.004852294921875,0.0,11.4,10.08,-39.54,108.95832,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.788486,120.9950732,9.982999801635742,11.004852294921875,0.0,18.0,18.359999,-32.76,-5.17581,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7884998,120.9950733,10.0,9.755451202392578,0.0,35.04,23.34,-14.58,-92.020226,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7884998,120.9950733,10.0,9.755451202392578,0.0,21.06,11.46,-36.0,3.8066015,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885126,120.9950749,10.00100040435791,9.370356559753418,0.0,9.36,5.1,-40.5,76.88574,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885126,120.9950749,10.00100040435791,9.370356559753418,0.0,22.98,19.74,-26.4,-24.26873,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885126,120.9950749,10.00100040435791,9.370356559753418,0.0,32.04,20.64,-17.76,-60.169773,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885259,120.9950754,10.031000137329102,8.718661308288574,0.0,10.86,5.58,-38.64,93.48895,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885259,120.9950754,10.031000137329102,8.718661308288574,0.0,6.48,14.88,-36.3,40.19656,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885259,120.9950754,10.031000137329102,8.718661308288574,0.0,21.6,26.279999,-22.38,-69.89873,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885259,120.9950754,10.031000137329102,8.718661308288574,0.0,15.9,20.1,-31.98,-31.626596,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885259,120.9950754,10.031000137329102,8.718661308288574,0.0,1.8,9.54,-40.26,106.16661,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885259,120.9950754,10.031000137329102,8.718661308288574,0.0,16.92,22.56,-30.359999,-12.358171,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885515,120.9950763,10.019000053405762,8.054694175720215,0.0,35.82,22.98,-10.38,-97.14071,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885515,120.9950763,10.019000053405762,8.054694175720215,0.0,18.48,11.04,-35.52,42.386776,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885515,120.9950763,10.019000053405762,8.054694175720215,0.0,1.0799999,0.12,-41.34,79.26828,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885631,120.9950738,10.131999969482422,7.207774639129639,0.0,25.08,20.34,-25.859999,-32.507317,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.7885631,120.9950738,10.131999969482422,7.207774639129639,0.0,31.199999,20.699999,-20.58,-60.311935,33_62,33_2147483647,33_-78,33_3,33_-78,33_-7,33_10,16,SIDEWALK
24.788575,120.9950732,10.20199966430664,6.398299694061279,0.0,4.2599998,3.36,-42.12,87.73306,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.788575,120.9950732,10.20199966430664,6.398299694061279,0.0,11.34,11.58,-38.579998,20.350235,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.788575,120.9950732,10.20199966430664,6.398299694061279,0.0,33.3,20.939999,-19.74,-92.59146,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.788575,120.9950732,10.20199966430664,6.398299694061279,0.0,21.42,9.719999,-35.64,-31.983864,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7885881,120.9950698,10.22700023651123,4.701529026031494,0.0,3.36,-0.71999997,-43.32,85.998924,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886001,120.9950695,10.258999824523926,4.482292652130127,0.0,23.64,18.96,-29.64,-39.617363,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886001,120.9950695,10.258999824523926,4.482292652130127,0.0,31.439999,18.9,-21.6,-61.227802,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886001,120.9950695,10.258999824523926,4.482292652130127,0.0,6.24,1.5,-42.18,99.897804,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886001,120.9950695,10.258999824523926,4.482292652130127,0.0,5.8199997,4.7999997,-41.399998,67.16349,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886125,120.9950675,10.267000198364258,3.803025245666504,0.0,34.079998,21.42,-16.56,-68.03806,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886125,120.9950675,10.267000198364258,3.803025245666504,0.0,24.96,14.759999,-31.859999,-32.402348,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886234,120.9950673,10.279999732971191,3.4633545875549316,0.0,1.1999999,-0.96,-43.739998,78.308334,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886234,120.9950673,10.279999732971191,3.4633545875549316,0.0,23.82,12.059999,-33.84,-23.846447,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886234,120.9950673,10.279999732971191,3.4633545875549316,0.0,39.899998,16.619999,-14.58,-121.434685,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886234,120.9950673,10.279999732971191,3.4633545875549316,0.0,14.759999,5.2799997,-40.2,89.53654,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886234,120.9950673,10.279999732971191,3.4633545875549316,0.0,6.8999996,3.4199998,-42.3,102.61527,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886455,120.9950655,10.326000213623047,2.486581563949585,0.0,28.74,19.02,-26.519999,-61.734234,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886455,120.9950655,10.326000213623047,2.486581563949585,0.0,29.939999,18.18,-23.46,-56.973793,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886455,120.9950655,10.326000213623047,2.486581563949585,0.0,6.2999997,5.8199997,-43.02,88.20789,33_57,33_12,33_-83,33_2,33_-83,33_-10,33_6,16,SIDEWALK
24.7886455,120.9950655,10.326000213623047,2.486581563949585,0.0,19.26,15.719999,-34.44,-8.276489,33_55,33_10,33_-85,33_2,33_-85,33_-10,33_5,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,246_53,246_0,246_-87,246_2,246_-87,246_-16,246_0,16,SIDEWALK
24.7886548,120.9950627,10.265999794006348,1.5548186302185059,0.0,34.98,23.64,-11.46,-91.53073,33_55,33_10,33_-85,33_2,33_-85,33_-10,33_5,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,246_53,246_0,246_-87,246_2,246_-87,246_-16,246_0,16,SIDEWALK
24.7886675,120.9950607,10.177000045776367,1.277868628501892,0.0,21.6,16.859999,-33.239998,42.07145,33_55,33_10,33_-85,33_2,33_-85,33_-10,33_5,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,246_53,246_0,246_-87,246_2,246_-87,246_-16,246_0,16,SIDEWALK
24.7886675,120.9950607,10.177000045776367,1.277868628501892,0.0,15.66,13.259999,-37.8,81.469376,33_55,33_10,33_-85,33_2,33_-85,33_-10,33_5,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,246_53,246_0,246_-87,246_2,246_-87,246_-16,246_0,16,SIDEWALK
24.7886675,120.9950607,10.177000045776367,1.277868628501892,0.0,28.5,22.74,-22.08,-41.13492,33_55,33_10,33_-85,33_2,33_-85,33_-10,33_5,25_52,25_0,25_-88,25_2,25_-88,25_-13,25_0,246_53,246_0,246_-87,246_2,246_-87,246_-16,246_0,16,SIDEWALK
